,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,que,ent,con,est,los,ado,aba,ndo,era,por,las,par,sta,res,and,des,tra,ero,per,ant,com,men,una,ara,ada,end,ido,pre,dos,ida,lla,hab,rec,ier,esp,aci,cia,dad,enc,ten,ció,bre,ran,tan,uer,ell,ste,qui,"os,",sus,uel,nos,tod,man,ron,ont,bía,ora,más,eci,ros,omo,ras,tro,tar,pro,ese,mos,cua,esa,pue,str,cio,cer,ist,ter,ene,aqu,lle,les,tes,tos,nes,ven,ver,cas,car,rad,ban,one,ita,"es,",sin,cho,sto,ici,tab,ser,cha,esc
10,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,0.0,-5.773159728050814e-15,0.5230740878990827,-0.30676209178415637,-1.1132201349994906,-0.0482181274932687,0.34514379827114416,0.854379102986889,-0.17961550258924852,-0.18974266763424757,0.34913575131374186,0.008748467316603725,0.17027491803920575,-0.1096113708153873,-0.9809061221389523,0.29720427227925883,0.0648539596586013,-0.15376730812947054,-0.5914157893264336,-0.7391911536692773,0.2571288653766266,0.8827468959419322,0.012932005196543472,-0.4771297859683601,0.05199928911472895,0.5835713029698693,0.2980804131248067,0.10289782501627356,0.1770506654407319,0.2280625949537049,-0.18234171374507652,-0.3859756911596361,-0.10598563420775431,0.5029360535619599,0.2551871208095259,-0.5579194007764791,-0.3276817752360152,-0.23576070649420489,-0.00583604178635766,0.572887779419696,1.128967121277715,-0.18517567368500393,-0.06919466301237676,0.7699793516730715,-0.15323567635159896,-0.4793028493558815,-0.1355863846100373,-0.2948161918535433,1.421298189803223,0.47750681247982263,-0.6542925066099222,-0.0025917790449573874,-0.9890857696557307,-0.43225631917686336,-0.671610604045471,-0.6511576482371734,-0.49731020178555974,-0.43629818351291694,-0.9996881504265219,0.2359421653555429,-0.7044365828299531,-0.01092126283628253,0.4943878485847216,0.06197392692875209,-0.0652361058508586,0.5740477296364654,0.32927708940277145,-0.6869001270459568,-0.2173114054081281,0.6730095976797517,-0.006860616791281554,-0.2485634752506103,-0.2170131108499273,0.1170348469256981,-0.4583014391062713,0.7966184538765329,1.3468138921186799,-0.21611051767557943,-0.3657092402635788,0.6704875307299182,-0.2827250680495573,1.0378301624624882,0.5580502878546911,0.09088937697398858,-0.25057623174369686,0.05914508649432637,-0.0380963043983949,0.6279669503913773,-0.10035614160448364,-0.36061502473027507,-0.4623202056969169,0.13076024357541577,0.14663778849057862,-0.25718444403672547,0.4545490499203822,-0.07562108628170072,0.7366380502315999,0.4976659827442953,0.2193457790928855,0.98849786652093,1.3905803338354907
11,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,1.0,-0.03543845001651352,0.7949597668898716,-0.05204262695738566,-0.9385297498853356,-0.03637314837018375,0.4559085489736615,0.8325470098033618,-0.2599662708068912,-0.5384728634965366,0.0885818213262926,0.10066640382609164,-0.051119579787166164,-0.18252183516486198,-1.3423593941853826,0.18557504965676705,0.023014598949893023,-0.4775241848963496,-0.7151050886740853,-0.9583325787775184,0.36304006704748254,1.1850236536956966,0.24262599501433046,-0.3583296741036209,-0.16345750437211606,0.7606460127792759,0.15707072741247863,0.11952452986292704,-0.04474428754242094,0.33925765055921064,-0.3591019477216819,-0.20179035233871911,-0.08090105555258091,0.2293618400656841,0.18878195467220646,-0.5118608830076951,-0.3422367651631292,-0.23468717656229326,-0.3187438776628016,0.3963443463923932,1.2940867773071212,-0.11376927382783723,-0.30630873080812054,0.608803255145848,0.37795198923881707,-0.5324613494657827,-0.15604175384012456,-0.022401343337927024,1.2323294430625942,0.49249194985709266,-0.6479321209856641,0.09126512780578984,-0.7076525396193831,-0.18634229689329163,-0.4695243175597561,-0.5759733893184511,-0.6239463395097056,-0.5823729487077757,-0.9326207037126965,0.4187865129459668,-0.5759704593289718,-0.19514342226234796,0.7566624492148357,0.13618711118440588,-0.3998783970495003,0.7910093260095266,0.2884664960345604,-0.3888460112312373,-0.38073822095954424,0.7296443176732166,-0.32033973826351947,-0.6023800469875498,-0.2284315258387633,0.23457793834648147,-0.26473909661877165,0.7661230594456078,1.2056579470496158,0.12403149590265249,-0.2284338727829337,0.7092859057610749,-0.07240273816086902,1.150596704425885,0.7893627434665595,0.39646072669134186,0.17450882386453268,0.24049072801787852,-0.2195954083113328,0.5899603429860039,-0.12796391544988653,-0.1574364022589136,-0.3680667226540933,0.14297901123439566,0.09728924857268224,-0.02591184960224297,0.23623674348414728,-0.22374431619453308,0.5810508706893989,0.35943242411016146,0.23068634322271134,0.980739660519899,0.95758865348135
12,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,2.0,2.220446049250313e-16,0.5841456863628847,-0.37537984467169,-0.8702782674895058,-0.0648400806881192,0.4137013742428671,0.9403720689905035,-0.19983376961898175,-0.6010139139039045,-0.08084823540967667,0.15587327450808153,0.1318753713229519,-0.17844840088591252,-0.9118345464415128,0.34819641702470794,0.050382951281535804,0.1425368208643376,-0.994889827344881,-0.7524072048848662,0.1646723632896261,1.0156691431560099,0.050893590789741316,-0.5550783373437922,-0.09454390634841059,0.7743142662530098,0.12629374445785324,0.04231219575365164,0.11288967179809051,0.40826927447763683,-0.1045240073453998,0.09204375880362387,-0.1606552558117349,0.23682093395925852,0.24143878427316268,-0.3516826685305865,-0.1892334252811893,-0.16026975751230177,0.2526067855790436,0.3370340901655637,1.1565700367220964,-0.05500130534139103,-0.43772226340965537,0.9474731158990428,-0.06193383565681054,-0.47950410240898295,0.015690769597400178,0.0690525733237135,1.2338459873805032,0.5618652404806845,-0.48729973600738663,-0.021304815208443628,-1.006183015963455,-0.6671625320003309,-0.7153495307043708,-0.6154475091666882,-0.3168710012159327,-0.3111563814251125,-1.0345321277653368,0.2765241842907138,-0.6768723321467724,-0.5902672427222098,0.7914198385644711,0.11046054203020295,-0.1520913631491317,0.7199406048189043,0.40706061419062656,-0.5914934032163531,-0.2254203911144319,0.8088465526687233,0.009052734753328351,-0.47585239289318504,-0.2659336758825537,0.20453681501681498,-0.4733271227630833,0.6000750482693764,0.8153960611896216,-0.19999394651812918,-0.19648154853899547,1.1730513695589158,-0.2545591324124736,0.792267834836622,0.7192131086536875,0.17180365419268717,-0.4088820845442497,-0.13627959760298336,-0.1387763956564969,0.6101219300741112,-0.1009557732327434,0.07617706182302275,-0.2711118027652387,0.18095032980838777,0.3489233653473722,-0.4109408951538855,0.47794376619016865,-0.003346582981566648,0.7337950539767525,0.654001370921953,0.04165198119324587,0.789418774958651,1.1091494003576883
13,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,3.0,-0.059300156674670035,0.5350319221549169,-0.20753110335515024,-1.0822871977053312,-0.09735161572747164,0.26074370233265987,0.9277021369920447,0.04675714868724401,-0.6151081649522789,0.2640443861694104,0.009061396205108596,0.19050084916741622,-0.08220640552533676,-1.0078197017565442,0.5640892366698956,-0.05397055681135743,-0.09287682909252676,-0.7690249365010173,-1.0835456336224576,0.1564124084719647,0.8011287125081095,-0.0006496737124807028,-0.5097783553296489,-0.004448700364197089,0.6261390149674555,0.43184200720611066,0.021454726587632172,-0.030855885854764176,0.15105814653462296,-0.15073298769350535,-0.4257911381380434,-0.010150073914327762,0.22614001876361234,0.10039820445331837,-0.6039774202263711,-0.30956784822738287,-0.30939866244792147,0.013578080336652643,0.8150359943370866,1.352188735210113,-0.2674739887802478,-0.3794038628445263,0.8017344931797102,0.07160546147475944,-0.4965463949359681,-0.13179196992619618,-0.10700838425654963,1.2886197829391224,0.41040507327382436,-0.42657221869376294,0.13677874115353866,-0.4484104925155796,-0.3411101300391275,-0.42345751280230104,-0.6976404890000373,-0.6209694089318156,-0.3665667154375314,-1.0186463138578392,0.30532004265032286,-0.7980004596861235,-0.36330875969043835,0.47763982037748864,0.040058942175824674,-0.18368208973051936,0.7495382706772804,0.4348602821345797,-0.6916938455700903,-0.3283532468827376,0.7968170258917957,0.04919269270792062,-0.23020058720719971,-0.3440495288417604,0.2789906828564501,-0.06609792101760636,0.49838644075640937,1.3245398271659716,0.02862378913518271,-0.15405933137224065,1.0131927179555245,-0.0913985584682615,0.8591492471875735,0.5183695057197855,0.28394777653686065,0.1399295745765689,0.3077989547044355,-0.013758342391845535,0.485157427199166,-0.10785242445095461,-0.22587882640080115,-0.3387315807191027,0.14234777792376713,0.1408519455556817,-0.33958277724230523,0.38666171592137927,0.031598699355610216,0.7954203315973891,0.3697875964994808,0.005248673691279182,0.8791331131828429,1.2021801209541243
14,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,4.0,1.7763568394002505e-15,0.5804842987866892,-0.1380080104118362,-1.0381985509855267,-0.034547193314936,0.24081174358470125,0.9312988616840064,-0.07672406745053018,-0.4497727417497233,0.360763679829333,-0.11155573246541672,0.019309529993169205,-0.12586957715535785,-1.003914406032838,0.3472366452234903,-0.08636205816896025,-0.1644283693770146,-0.6119460881241596,-0.9623248628116935,0.22509896654146033,0.8313803518149144,0.35393108903751536,-0.5823101589294684,-0.12179122774759943,0.8382825777721801,0.12369368513302215,-0.15001783324181292,0.046318191144886334,0.26619011779934193,-0.06788710823803118,-0.4541552639671144,-0.021300895412040277,0.1757020200532674,0.14855199231636973,-0.7630905202702247,-0.3812700449883339,-0.3508662785824822,-0.02218539541287612,0.5431146684243026,0.962800011003383,-0.2281155802645431,-0.2517766401253968,0.8564473596160481,0.12610476304332585,-0.30092226634494845,-0.2083908842461472,-0.3370145024181536,1.206324277414005,0.38030833596166647,-0.5846341919999448,0.12250382241744201,-0.9305792284063286,-0.46207683357873164,-0.8829701832758248,-0.6288560238325452,-0.6232520567242125,-0.42649405171574784,-0.7176999774920588,0.33460331371110397,-1.0281967022629197,-0.4379707751277548,0.2919745200825643,-0.026737971366598334,-0.04409858056153171,0.7535618402185114,0.5157858942715227,-0.63805113653827,-0.09275989089850101,0.5018323496087433,-0.03906134068285047,-0.24643634774577938,-0.30603089172082204,0.13913366546307104,-0.1506286246056311,0.7783061731320273,1.326410647840877,0.03144853572212103,-0.039151619196842125,0.724020378878996,-0.09673891703173665,1.2455454317325088,0.5903007696194791,0.2928865471300272,-0.01643275056128285,0.21641866396471265,0.3157876645543067,0.6935832572960317,-0.2236114854151649,-0.08164852141405665,-0.512758980808408,-0.1282843293625628,0.2492419671154854,-0.2317745528693769,0.5351527353223613,0.2754914298254977,0.6732829147157134,0.4489929933797101,0.22522197595272092,0.9305971582737037,1.2662593125019446
15,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,5.0,-7.549516567451064e-15,0.7225297411986646,-0.4223511748637966,-1.0385151935429338,-0.12960433694093265,0.0832117830466873,0.8971237238105927,0.05669506672669089,-0.3381427324030765,0.5337389682719967,0.27878173121219374,-0.09522555327885301,-0.19784737184329504,-0.9699973384029175,0.4201145489325912,-0.04073340227503347,0.08889522267755218,-0.885297349587812,-0.8252011413190493,0.1809119363636138,0.921461755223334,0.2533079074235225,-0.6366135565408302,0.044554113517433325,0.6542285562249397,0.5228018374729474,0.12193396223647848,0.24765182694814292,0.07479425068718659,-0.25583742263315973,-0.40844356720983727,-0.1771647336657058,0.19534446386719884,-0.04834083293614144,-0.6008180781178812,-0.3002946092971987,-0.2507642399700708,0.016549725404968352,0.526640143636117,0.9813087974916421,-0.2896160554356892,-0.21460170602346496,0.901779428343277,0.2269516528879787,-0.7427972336995907,-0.3718906163391425,0.15712493120035337,1.1539736505740765,0.5381679929851437,-0.8324625920596712,0.2831720276296304,-0.6256206955989616,-0.17046267629174994,-0.8179559963101442,-0.6533235373233947,-0.6227889018499077,-0.5318482414605112,-0.8876846128140655,0.36390508831291135,-0.699347530569545,-0.4005054791216857,0.4805876840266997,0.39689427294204643,0.0843089741608255,0.8452631049243869,0.360448743757763,-0.8982065640483141,-0.3661620881691623,0.43432492811030615,0.14061979338113637,-0.1677570177390869,-0.21808232736131933,0.293357989654811,-0.11598552872045775,0.5550092912976268,1.3051802997234296,-0.02208844488376782,0.18409035817103941,1.0382656155424046,-0.04214287375267756,1.0892375730098343,0.47516832473396564,0.19268842778851897,0.10618756625901615,0.3009310763209939,-0.2025778985712004,0.7253983588753672,-0.3485472871394905,-0.13665463169523134,-0.42442115427832394,0.09331482407311625,0.3594271601587749,-0.34962282882574036,0.16152696810767458,-0.08481459279611159,0.6000049647837631,0.23644047085251638,-0.08910014244550174,0.8710104203269464,0.8359908278344638
16,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,6.0,-0.06113023526894956,0.6312235010691613,-0.10033530821023384,-0.9162242973029793,-0.10571946660992748,0.13098233949576366,0.793658770448291,-0.10192605406797328,-0.24503382272789542,0.36770982937986774,0.06732411724344667,0.0935342935013781,-0.1684283550195853,-0.9765708028173765,0.20385221850606605,0.06486179553059679,-0.30108495653505485,-0.8936894089849359,-0.9276854748438934,0.0803238213221591,0.7907029730836694,0.22600368712870955,-0.49710056764780197,0.07007646220213326,0.9063919000724271,0.2209497622386758,-0.07735763651161753,0.1905457324906754,0.2317012627164009,-0.3012751936692424,-0.38161228942769254,-0.1111783705134004,0.354385071160392,0.21519977188786465,-0.42378105574424574,-0.3712984557205151,-0.6031636008986514,-0.09149538530585921,0.5399903851120418,1.3119280154194504,-0.40459544418183324,-0.42110188722555797,0.6676936757069014,-0.18194825082353583,-0.2988440810541273,-0.09029837498579418,-0.4487029078231658,1.1180960563093634,0.36625806059425403,-0.649004421906744,0.23545588873541612,-0.5833189234926468,-0.3041808476075929,-0.5460503182318972,-0.5805662653777317,-0.5202052564995099,-0.5002418537273079,-0.6556832196541114,0.3156545472887755,-0.6275585108549873,-0.3153905801260424,0.3953560869201094,0.22381759228239329,-0.16264514548728326,0.468703503536116,0.44063582999810524,-0.7474840763932885,-0.24665291016035684,0.5590606825992359,-0.17723940665425286,-0.21157622782318453,-0.3334246609130549,0.21307571406321868,0.117795342317768,0.5571176370421382,1.2811911948904626,0.00285768429558253,-0.16655724465401356,1.0218279563087327,-0.24269076697023118,1.1990295857764939,0.480379670534989,0.1948060221079453,-0.10871169426088012,0.14617694945828918,0.29160611939584324,0.5411209598345454,0.1221675568915307,-0.1494626458569065,-0.5159746956432518,-0.1378559504689385,0.37049984836858596,-0.21849737933266988,0.43253169200677455,0.08353092894556302,0.6716061106630948,0.6040207592283511,0.10549030113441393,0.8199680014486894,0.9767638929599494
17,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,7.0,-8.881784197001252e-16,0.4473829147643005,-0.19764764804061752,-0.9640460081343463,-0.31463594563033426,0.32943705409358337,0.8746782194456567,-0.04325369261962053,-0.19463581662926344,0.018953986513981613,0.08962107136253572,0.11440834486591855,-0.1917759907662555,-0.8438167072374156,0.3830400694292643,-0.012968852059739966,-0.2749469659026944,-0.7603594733157606,-1.2409335773236512,0.24981983070694525,1.0213765995382773,-0.1642098779092036,-0.586048047279675,0.0017340290155276605,0.8566072801382221,0.5447230796928284,-0.09722904811587507,-0.052793477520988175,0.21049841611686604,0.11608956214069688,-0.5276183741970213,0.055219885218481535,0.24888589187067844,0.10534631228404145,-0.6283283926815597,-0.3019325998947131,-0.3349220331674787,0.10574766490745469,0.7435014870931218,0.9211742496123585,-0.1626707041465394,-0.21853001401588057,0.8952582375893904,0.11506376872919244,-0.3360702310107828,-0.224156222335395,-0.46880013121084674,1.1581756189121266,0.009124159197370418,-0.8204171426607191,0.248958496971331,-0.743826038661513,-0.0400195445355227,-0.5663049654690493,-0.19059827204587343,-0.5339519226009783,-0.2803153069660953,-0.7447832695096488,0.27907919650857527,-0.9584968405251626,-0.26247641925618026,0.7507651053875823,0.11677580920603026,-0.08062108865620798,0.6426578095479784,0.7418264367845409,-0.5517153485400144,-0.25329371328979455,0.5465123281045636,0.041862694030409986,-0.3145143211098609,-0.17115363327517008,0.12101385733526637,-0.3917009868184467,0.5986388850532627,0.9448189367693465,-0.1861681868007974,-0.288808414745221,0.7673419378315498,-0.183079600891762,0.9744340580187274,0.5634253750285734,0.1677853457278724,0.29548626590865135,0.3010373445961898,0.2789796987763249,0.8207091332246268,-0.18352723657978687,-0.17514722434792585,-0.5536726646561496,0.01907349087108956,-0.05418931436125707,-0.38620172207607895,0.6898092548818389,0.19801461611565774,0.6747910727487021,0.5537208498443817,-0.1228452059461036,0.8974509221902063,1.0726775416789878
18,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,8.0,-4.440892098500626e-16,0.6585460645867884,-0.0291222195973162,-1.0639856831846533,-0.14083001229540604,0.28361250460573184,0.9039938270055505,-0.3173722559119472,-0.030200715862213068,-0.14135903446996245,-0.05176996475868967,-0.2509037735495767,-0.43558641794759967,-0.7020165321051088,0.352970967763216,-0.04378641809815276,-0.17338635948401193,-0.4815557324813522,-0.786987054886191,0.1242877483042959,0.8487740817346187,0.1118651103260615,-0.2027606150884138,-0.17724686525253497,0.3506261474905399,-0.19798157907914826,-0.108105488663567,-0.15797020690191044,0.5924204155226683,-0.10638774030613651,-0.4985762097913955,-0.05777509527438923,-0.04987821269197701,0.20625147285015566,-0.34157570801604087,-0.3420010977116158,-0.19093938922129716,0.36692927628718364,0.5094680113368524,0.8860489021945933,-0.4056671324832499,-0.2891297740981068,0.8752874691194381,0.3291319956197243,-0.40316809091973294,-0.19639327491833036,-0.12615893722629412,1.2396319238769684,0.7496850466760578,-0.6970726639688756,0.01836356773742298,-0.5261678115726287,-0.1051402444331273,-0.7000328380385238,-0.8219729788744015,-0.6937327058770888,-0.3189245944497966,-0.8626820677731935,0.41795799307225323,-0.8435794906683678,-0.024532944122795053,0.6819514716911714,0.01412782977924798,-0.14382841149068426,1.352090900141529,-0.030157273127171758,-0.8923854915862957,-0.1941288751437864,0.5993376056264581,0.005959625154629888,-0.1632255123682511,-0.19433040965783333,0.32942899975915063,-0.4903777213963375,0.27031969470642503,1.3724400697151578,-0.47912669503643757,-0.46706036743953006,0.8353365984986852,0.255828280887643,0.6975996812339276,0.5580126301379957,-0.07019752573502092,0.15988392399865742,-0.09981822620838865,0.29348917928965645,0.715096407340937,-0.1779395778540902,0.004030433220620466,-0.7565292182851215,0.32089512353912497,0.1366760480751399,-0.09742720521947312,0.2060319076726081,0.3269599483711023,1.006949981721152,0.5144704873247798,0.3975699195615727,0.41517638737732776,1.1142836202022766
19,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,1,9.0,-0.09422911820917779,0.6112308870706102,-0.3890354833989741,-1.0139981117337953,-0.019965874198811413,0.5343087196547905,0.9504176649953165,0.060192611736536755,-0.2569145800837838,0.1029279841993549,-0.2896375844730762,-0.11565692313537465,0.013232034737217596,-0.7723906002523102,0.38609361755383076,0.06582160901211358,0.3677245522461906,-0.7399299266075912,-1.1299087615446477,0.06833575760279711,1.1524070599816274,0.4595604253524217,-0.40486553488028065,-0.21688163839593144,0.5567284529066185,0.3216240262457213,-0.1979010547099827,-0.1688879749096771,0.23106452238301928,-0.049860569525667094,-0.23114567339986142,-0.055374461676075154,0.07271228729824067,0.3663659531172787,-0.4633458864872572,0.08570848655593291,-0.30820784314720284,0.29704402492566645,0.39340183710343374,0.8119177952508201,-0.21069081400025608,-0.6127750232118525,0.719158708400714,0.10826949935940787,-0.5308546928333928,0.05256344082396658,-0.27707224622180726,1.2737514716733345,0.5335055519009968,-0.6042430248373503,-0.10488459683316953,-0.4509779326749863,-0.25950469767471285,-0.8452605936052179,-0.8957094395084214,-0.7634405948999716,-0.46283892738022125,-0.9430458706518171,0.011727075435204598,-0.7975038435000407,-0.2479037273313389,0.6968955531179689,-0.11769181372353724,-0.37202793027665915,0.5314758731121008,0.5102139400747266,-0.5380029230402068,-0.3117889504705178,0.8589462500887832,-0.11898919520066843,0.019179604331917385,-0.43719784139720214,0.11322330915123935,-0.07810641313714049,0.6714115613854659,1.4732660576397139,0.014524244426667561,-0.35720544658852404,0.716842083999363,-0.024302412472351154,0.8780250948774105,0.72394904866795,0.3387827720990381,0.039175367585314466,0.3477969503271472,0.11837488008064886,0.5025616939940575,0.0043956474754238695,-0.049609229777163026,-0.5303777594585993,-0.0990789296842924,0.005659505085315153,-0.06240476719033812,0.8271620096252648,-0.34700561375388683,0.7016514260852954,0.957575516962454,0.27117978684172783,0.5996791325955256,0.8582086369909991
20,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,2,0.0,-5.773159728050814e-15,0.5230740878990827,-0.30676209178415637,-1.1132201349994906,-0.0482181274932687,0.34514379827114416,0.854379102986889,-0.17961550258924852,-0.18974266763424757,0.34913575131374186,0.008748467316603725,0.17027491803920575,-0.1096113708153873,-0.9809061221389523,0.29720427227925883,0.0648539596586013,-0.15376730812947054,-0.5914157893264336,-0.7391911536692773,0.2571288653766266,0.8827468959419322,0.012932005196543472,-0.4771297859683601,0.05199928911472895,0.5835713029698693,0.2980804131248067,0.10289782501627356,0.1770506654407319,0.2280625949537049,-0.18234171374507652,-0.3859756911596361,-0.10598563420775431,0.5029360535619599,0.2551871208095259,-0.5579194007764791,-0.3276817752360152,-0.23576070649420489,-0.00583604178635766,0.572887779419696,1.128967121277715,-0.18517567368500393,-0.06919466301237676,0.7699793516730715,-0.15323567635159896,-0.4793028493558815,-0.1355863846100373,-0.2948161918535433,1.421298189803223,0.47750681247982263,-0.6542925066099222,-0.0025917790449573874,-0.9890857696557307,-0.43225631917686336,-0.671610604045471,-0.6511576482371734,-0.49731020178555974,-0.43629818351291694,-0.9996881504265219,0.2359421653555429,-0.7044365828299531,-0.01092126283628253,0.4943878485847216,0.06197392692875209,-0.0652361058508586,0.5740477296364654,0.32927708940277145,-0.6869001270459568,-0.2173114054081281,0.6730095976797517,-0.006860616791281554,-0.2485634752506103,-0.2170131108499273,0.1170348469256981,-0.4583014391062713,0.7966184538765329,1.3468138921186799,-0.21611051767557943,-0.3657092402635788,0.6704875307299182,-0.2827250680495573,1.0378301624624882,0.5580502878546911,0.09088937697398858,-0.25057623174369686,0.05914508649432637,-0.0380963043983949,0.6279669503913773,-0.10035614160448364,-0.36061502473027507,-0.4623202056969169,0.13076024357541577,0.14663778849057862,-0.25718444403672547,0.4545490499203822,-0.07562108628170072,0.7366380502315999,0.4976659827442953,0.2193457790928855,0.98849786652093,1.3905803338354907
21,subgenre-current,novela romántica,other,100,3gram_chars_affix-punct,zscore,2,1.0,-0.03543845001651352,0.7949597668898716,-0.05204262695738566,-0.9385297498853356,-0.03637314837018375,0.4559085489736615,0.8325470098033618,-0.2599662708068912,-0.5384728634965366,0.0885818213262926,0.10066640382609164,-0.051119579787166164,-0.18252183516486198,-1.3423593941853826,0.18557504965676705,0.023014598949893023,-0.4775241848963496,-0.7151050886740853,-0.9583325787775184,0.36304006704748254,1.1850236536956966,0.24262599501433046,-0.3583296741036209,-0.16345750437211606,0.7606460127792759,0.15707072741247863,0.11952452986292704,-0.04474428754242094,0.33925765055921064,-0.3591019477216819,-0.20179035233871911,-0.08090105555258091,0.2293618400656841,0.18878195467220646,-0.5118608830076951,-0.3422367651631292,-0.23468717656229326,-0.3187438776628016,0.3963443463923932,1.2940867773071212,-0.11376927382783723,-0.30630873080812054,0.608803255145848,0.37795198923881707,-0.5324613494657827,-0.15604175384012456,-0.022401343337927024,1.2323294430625942,0.49249194985709266,-0.6479321209856641,0.09126512780578984,-0.7076525396193831,-0.18634229689329163,-0.4695243175597561,-0.5759733893184511,-0.6239463395097056,-0.5823729487077757,-0.9326207037126965,0.4187865129459668,-0.5759704593289718,-0.19514342226234796,0.7566624492148357,0.13618711118440588,-0.3998783970495003,0.7910093260095266,0.2884664960345604,-0.3888460112312373,-0.38073822095954424,0.7296443176732166,-0.32033973826351947,-0.6023800469875498,-0.2284315258387633,0.23457793834648147,-0.26473909661877165,0.7661230594456078,1.2056579470496158,0.12403149590265249,-0.2284338727829337,0.7092859057610749,-0.07240273816086902,1.150596704425885,0.7893627434665595,0.39646072669134186,0.17450882386453268,0.24049072801787852,-0.2195954083113328,0.5899603429860039,-0.12796391544988653,-0.1574364022589136,-0.3680667226540933,0.14297901123439566,0.09728924857268224,-0.02591184960224297,0.23623674348414728,-0.22374431619453308,0.5810508706893989,0.35943242411016146,0.23068634322271134,0.980739660519899,0.95758865348135
