,subgenre_level,class1,class2,mfw,token_unit,normalization,data_repetition,cv_call,de la,de el,o que,s que,a que,os de,que e,que s,mente,que l,de su,e los,as de,a con,en la,e que,es de,en el,iendo,ament,aquel,ación,de lo,do de,e con,o con,que n,ue se,n que,e hab,encia,e las,la ca,de un,iento,que a,mient,e est,ombre,ue no,que h,to de,iones,ndo s,ndo l,lo qu,ar se,ón de,s con,señor,os qu,cuand,n los,por l,quell,o por,que t,estab,con l,ra de,staba,que p,a los,orque,ue ha,de es,do se,do en,entre,el co,es qu,hombr,te de,el ca,con e,iente,ión d,en su,no de,contr,ue la,que d,cione,e una,ue es,uestr,por e,que m,on la,parec,se de,n las,los d,de qu,mento,a par,ar la,os co,los c,la co
10,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,0.0,-0.08146145100834379,-0.1391747767223126,-0.0824765384710402,0.1317598221372559,-0.015126491317125512,-0.3115208743356186,0.3935346353836108,-0.5268024898574339,0.8380714828361093,0.5449632753443386,-0.0837698230770384,-0.2379798962391801,0.946455704880052,-0.14386385421120113,-0.40076573402260496,0.1933887905910282,0.3653258415190103,1.1958613188232683,0.005112885458176897,0.5943129463048195,0.09329828199609946,-0.2493508549869359,-0.2643109805216347,-0.056282001107031854,-0.2274319376921909,-0.220589825314219,-0.15948696291495446,-0.5105482056525085,0.3376169103782556,-0.23983544003268545,0.4800358275195512,0.4114449867603989,-0.12496847430380187,0.6986573769983371,0.40757407115600974,-0.5462372458922505,0.005529409630113613,0.4646361791972127,-0.1914439250273619,0.34342399533848744,0.01121741627348749,-0.39639077397553335,0.6785807099309932,0.3958302264734266,-0.048797867022942976,0.5060637715975074,0.3679308503669505,0.200980213144902,-0.2543276209873013,0.5934488560931885,0.1195066164887888,1.3512500296897012,-0.8199690793968989,0.5006352821014993,0.1161653857559536,-0.3010355945407426,0.0653600155606795,0.21157671232032504,0.3418224793650032,0.11221575469249784,0.3404162853674317,0.19784146525122334,-0.15352158669437374,1.1323240320908006,-0.1967812161327772,0.2512387283163009,0.3605059465917956,-0.3776034151018957,-0.58269575938438,-0.06490218187733318,-0.9595537311779828,-0.3840273157612344,-0.01562791562524124,-1.295498203937527,-0.3728174978333467,1.1193018668918502,-0.3997551333569158,0.2645146202443063,-0.3832513781907999,-0.5156002751345635,2.060472541248846,-0.6243762938025894,0.35867970290295514,1.2076461868167594,-0.11602648376575785,-0.9540046602254896,-0.7955117870537081,-0.4176407272626593,0.13361847738706994,-0.3192102434005709,-0.5529768271868617,0.5746247181189161,0.3784660000497694,-0.5238200170887114,-1.9539750449883135,0.6457349767013755,0.22957288749222204,-0.3929610874528042,-0.4121515666188842,-0.2910627182849547
11,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,1.0,-0.04942554594998239,-0.2405731488120545,-0.1266746864106627,0.3059142605174644,-0.09868521885560533,-0.1927637090819655,0.7231647323979505,-0.6510447379076933,0.4808688432894852,0.346499613564592,0.02562897440579848,0.11727423723161624,0.7713520606087125,0.04783921439128624,-0.27082795189841136,0.2638187365217599,0.32921429835471705,1.2679311045412645,0.036859781416865856,0.3262589162104181,-0.10487263728693584,0.03516480484215373,0.14218812151795546,0.023702886104739584,0.1364823471915697,0.015844651599671078,-0.0032094642606361745,-0.7946494046288963,0.3417590224938451,-0.16797808050366006,0.6189617693598848,0.8088031988511942,0.12529387389084498,0.7185165634334632,0.2520417152444272,-0.4547544870696675,0.07987317066881827,0.4101629559665739,-0.5596825608981335,0.2502322860684264,-0.06139506941490702,-1.019002576169367,0.9660925641354532,0.5034140959019557,-0.2249002323084519,0.2026306704680392,0.3208432362683832,-0.3596446201120759,-0.2479609439933512,0.3451318367801121,0.3152573695295068,1.3012952315352593,-0.5754509943680295,0.1572716798132433,0.02783118808831131,-0.6306458844637972,0.21388427674085572,-0.18361091882648475,0.33014686987153674,0.06563865710081762,0.1270205002075872,0.3180365591012965,-0.7115736241903463,0.9636983061504372,-0.2311277505715121,0.2282972152364308,0.2160807916478793,-0.26343658600423203,-0.2913615517476523,-0.07261083993668085,-0.6722627871647284,-0.6986782777774581,-0.2587657466795401,-1.063399876025001,-0.49069463289619103,0.4937229485654273,-0.7842867677781364,0.27935164940756363,-0.6910144270784966,-0.2820665797228521,2.2642302306492987,-0.3342313125441378,0.4705625412028522,1.3667739631982547,-0.12418782884557973,-0.7828608455105202,-0.7274988739793888,-0.06045166047283956,-0.1592111802365861,-0.054852850694890654,-0.6911580425601846,0.5306266915836308,0.19442570606420892,-1.0120950301939593,-1.4498720287289175,0.2563954330535775,0.17620873419566244,-0.37940726657785206,-0.4639212482177679,-0.031505893300521885
12,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,2.0,-0.2986554426222475,-0.3933226950859331,0.0015252292103888898,0.055114265301258736,0.27139460339511945,-0.0029526728455685487,0.5841172335169826,-0.6914308157895028,0.6739574499172525,0.3741912700629093,-0.15791998592040524,-0.27664155849313543,0.9821458068134921,0.23496395650949364,-0.28795797459732464,0.1012201425329945,0.11894070185540218,1.2384989416327763,-0.06911779448460015,0.4447078040291177,0.08045902089908791,-0.0483098767596401,-0.12429952894026552,0.12566651824590436,-0.2855301921985213,-0.4652247773310996,0.1650395522988316,-0.6309127247881647,0.17826001993593305,-0.24628093092902176,0.40578660439635217,0.44622591012609786,-0.12010159668507088,0.3843287808161889,0.3850819255091721,-0.4886023304005761,0.3900200949790623,0.5286394389067807,-0.4638828081298004,0.4245073836566752,-0.06719121737916299,-0.592598818126438,0.6060755600724772,0.16187309779038833,-0.15652622733543398,0.2921411900943353,0.1943047876059194,-0.10402971177487458,-0.011352207503983693,0.19883584595833886,0.20271501395075905,1.4352044044409138,-0.4455911450069999,0.5973935118664961,0.11459414823881342,-0.2434799641456228,0.39291547545119776,-0.07673426001677662,0.6029346243703071,0.19090293098034486,0.010931078279265928,0.11806671697555138,-0.1646272585408699,0.846667359262439,0.009540512498801612,0.2570760726870185,-0.13610487287066447,-0.3494226443568877,-0.3323172173153812,-0.08530389816255005,-1.0062881353170428,-0.31639157685116737,-0.3252264975565252,-0.9556924031840112,-0.4670602902948925,0.705156751428376,-0.6306470343034429,0.3695154030530776,-0.722544618772223,-0.14640234495021984,1.523995159795916,-0.669683545951006,0.27512813300771777,1.4388751437449383,0.08649250891307031,-1.0323192085830375,-0.7565693869456106,-0.24561169394694435,0.21505155391816644,-0.33600928435903804,-0.5077201553238586,0.6181346252552713,0.04897251878874859,-1.0003611149677918,-1.9958531614554136,0.18301837520202585,0.304274816419948,-0.4171979168328964,-0.642027822352454,-0.02009065387965292
13,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,3.0,-0.19064751639822572,-0.3519562873194283,0.027578223498885283,0.1288936311171487,0.11692912950764278,0.020174021047535958,0.33857589225339624,-0.6848737097215857,0.7276062528850198,0.3576133357288622,-0.2704167816754781,-0.10774946612710913,0.8308184375532369,0.5372220126360439,-0.19531784916565695,0.005888255406580778,0.4315646801824165,1.1543945820130204,-0.047266632023897685,0.634475114513384,0.06361968700352537,-0.054592309331509103,0.22595750112779325,-0.1319932482097601,0.11246717437792053,-0.10439147521291714,-0.040118863686278816,-0.4437792120359449,0.6879394949810834,-0.5837371062350598,0.5096467326599142,0.2807748696971577,0.0669112875862441,0.4384260576957759,0.026897659889152714,-0.23390669834644814,0.00025178240575041144,0.4252873406771591,0.030038167436712282,0.1855981843580612,-0.005155870412770103,-0.6311855482882158,0.5408239562152952,0.353459010277106,-0.31424218362566075,0.4519890408467877,-0.11768670852500207,0.3880102250049794,0.024185361116120685,-0.5720845269608619,0.525852165732863,1.5065703644513089,-0.6880251357563177,0.6116113101726703,-0.22065783059982347,0.3126919916123816,-0.2269791800274329,-0.048000012704760064,0.3681028011308872,0.3887431269120367,0.1888416615293531,0.015800076144153685,-0.9155150269557144,0.8277612928404271,-0.018219576875000417,0.18416251196279976,0.07910169335904055,-0.21385534158744413,-0.8109412845580901,0.15466611472876912,-0.9426741532087164,-0.09206893103159497,-0.5580295148611835,-1.619873881078429,-0.4402325513377028,0.7945779694900766,-0.3117097964511475,0.2971288747039013,-0.5046893985426041,-0.5958599027825714,1.68707692828627,-0.5718260568027982,0.16252540414915914,1.0704401726233683,0.3836008557681494,-1.3302018124921542,-1.0503339524289863,-0.23490653723787455,0.3306540053478767,-0.14434693861242276,-0.5056096845405341,0.5808573453357507,-0.3789458681670894,-1.05632468194414,-1.7241381252516261,0.6733737897012523,-0.426963459235589,-0.4879501709243074,-0.2616197198810959,-0.08090672092142456
14,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,4.0,-0.2141980946515436,-0.25729777138588705,-0.030533327345030337,0.3537215353529519,0.1749439607303478,-0.32612740754277336,0.4977232694553826,-0.4775910000456696,0.8973328096713901,0.3496967286890373,-0.1837644906685827,-0.08050487335465606,0.9278186184415084,-0.08983830926832814,-0.1904911712486912,0.21506292103038294,0.12357944595003813,1.5082464875020651,-0.03923947174755926,0.6087049937961782,0.15856727806230508,-0.08380098165824412,-0.03355409563894352,0.10207321659615687,-0.30429237135496257,-0.2944465124384488,-0.09501946636427272,-0.5699841354102175,0.3011457140015328,-0.3960740425309575,0.5472864770073178,0.5943355134442712,-0.015728864746665128,0.3292820698821186,0.3867348883305097,-0.3638464649772679,0.206258372232804,0.7626076651375225,-0.27848360027931696,0.3498881694703975,0.04847791385037725,-0.7397438509245466,0.6849990864539399,0.30618562732347443,-0.21709468903125415,0.1190242169247151,0.04112751137559845,0.005234025822428823,0.03753213746643391,0.0603499292477997,0.4515851070154111,1.5855193116281006,-0.6100414630030859,0.393920611437683,0.047747826567842384,-0.1766558074482838,0.08279714623815848,-0.03927073895538924,0.3549128352721287,-0.038586174781315215,0.11874042657242477,-0.004883109546415909,-0.5835110391894216,0.8513687709525815,-0.10802120972746264,0.2565870465391289,0.0934038557075212,-0.3235529752219979,-0.7235529296832777,-0.1346510304936933,-0.8593756289821306,-0.3972867292084565,-0.2610962980966487,-1.3095831498215886,-0.2812295943644527,1.0357221361465172,-0.7085275118095901,0.259949256167161,-0.2936979807405642,-0.3628291348110591,1.944412755373296,-0.7156298052139649,0.20738343771296466,1.1478845036391154,0.06318582281741825,-0.8447087141276735,-0.6206277562062978,-0.0314393984226935,0.24922427041742146,-0.4290639779048159,-0.3555028739882766,0.6118124789316017,0.23259253106452404,-1.0141340161413297,-1.9774664197340264,0.5264065137131162,-0.05440699123109472,-0.4053121054928557,-0.4925168600274421,-0.13310650955408074
15,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,5.0,0.1942301523530321,-0.2634793682512704,-0.14603957324986672,0.09407778924512876,0.4559219314798897,-0.2876642259456128,0.3145054019211113,-0.287565349029429,0.904237593277688,0.3204314565019484,0.055953191801363385,-0.02988834759625725,0.9953822679684224,0.03498125022599918,-0.233872261739944,0.2424571470792629,0.2029878752653864,1.4685877865433152,0.09005998225756763,0.6594705697723913,0.043746264509450405,-0.13108881068840295,0.024717271557153087,0.08831332028020733,-0.4091933056261097,-0.3619295958872892,0.17111587476840473,-0.4118281507690287,0.4656759329760307,-0.2505278827041919,0.4073356431832165,0.4226351271356656,-0.17189764202504465,0.5973933375579326,0.2746578305724605,-0.41391243206076656,0.2663256521625941,0.5460948101724377,-0.1221259968019861,0.5680706305230971,-0.19568528437148647,-0.5847835052065224,0.5431012611378963,0.3169524013250837,-0.24264435781836705,0.2236622768054788,0.2477724262011215,-0.03666866817271508,-0.30004742502656656,0.2984528754844059,0.5079762233369518,1.4945218873948902,-0.34284673348867845,0.7246019606795961,0.08083303277328935,-0.06086253632652627,0.3794296640201069,-0.2008669955062445,0.4341839565047008,0.23818391670428066,-0.05934873386011553,-0.26472114130517044,-0.3737661976996272,0.978475091578538,-0.31065392134437353,0.4351075835774543,0.04904754654750487,-0.2345330868111541,-0.20819182625005794,0.16266615329361545,-1.0509300507242223,-0.2748303714112479,-0.4278687227098832,-1.2469153144427216,-0.4042152163820731,0.8317817947538784,-0.5630565926511,0.012403535883795723,-0.2966920004225706,-0.3016342119721991,1.6877184798693812,-0.6229926717475052,0.03531988075716397,1.3689190605489734,-0.00458517214892451,-0.6939644129318925,-0.6969607109618947,-0.1427338758582013,0.18664032553599647,-0.4559549624244774,-0.6008484007692059,0.5253215290328794,-0.056450100913866035,-0.9844285249148929,-1.7392592117717047,0.14253352507892725,0.1370622803151358,-0.5206874914232789,-0.4099237958186937,-0.15846256652035884
16,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,6.0,0.07552944905888602,-0.5358303723983373,-0.033682147989197775,0.3327313634329361,0.0747998392317415,-0.2082758594688252,0.5517466250746474,-0.4775508760001104,0.8878066901282273,0.4084998946630731,-0.009004964528300352,-0.06890252247996298,1.1350001799422484,0.07102289291491515,-0.14990944680948434,0.22124065684504626,0.3119927894126289,1.5596266626746955,0.03784879474228808,0.7344716409100516,-0.025097175437087667,-0.27249420207950137,0.02156263159085281,-0.16708765247856228,-0.3543646990284026,-0.5403535093183633,0.03257702482640923,-0.454251773005733,0.17712144793987486,-0.2989766492585031,0.3790349933489814,0.3521723082202768,0.07169982813568376,0.3167868792231483,0.3608502696608481,-0.13746725226177714,0.7597046423489395,0.5431916725635224,-0.36882404676920666,0.32958322278524393,-0.09044895245859964,-0.9062777732451952,0.5702955989260283,0.16484698350354265,-0.245880875719931,0.35620988962148703,0.32922275945318136,-0.05376661460666488,0.1819003379183196,0.362395487391063,0.5088112058534351,1.5940045446366298,-0.3382001998015791,0.3018399105597831,-0.08230482459434041,-0.5582524449278448,-0.0741808233705834,-0.1271821592229414,0.31202327939548546,-0.07294752851756725,-0.047171021071910735,0.06787188299294522,-0.6828004235123037,0.9482498704068312,-0.1807425175754287,0.40214715506214016,0.026672448675470584,-0.4043528282423585,-0.6550588255201301,0.02710035383312126,-0.590201119643591,-0.213933656204474,-0.12820572195065896,-1.0363323297641551,-0.19078842534958507,0.8704662981473299,-0.5344274296084753,0.3876545691753899,-0.589753954585859,-0.059393684839807566,2.034273666395384,-0.6347523823801822,0.10687383566030716,1.2054114387404984,-0.064535752120642,-0.8026653873923972,-0.7516044518460032,-0.284498616420914,0.2180067744261709,-0.3997902089101266,-0.8126792990025671,0.33230533157064746,0.014036382093061685,-1.1738209945526517,-1.9375105738405816,0.6061308742353997,0.008447289236643507,-0.4282499118647921,-0.3206397031605739,0.09097999688649358
17,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,7.0,0.2149396521239928,-0.5513886159539674,-0.1601816446588109,0.4181669745605245,-0.0755626392979738,-0.3785504571442913,0.4479091734747476,-0.4375867016657979,0.9131422983070694,0.17783722169389016,0.2280379196934037,-0.3478466410322181,0.6548398431680234,0.11540073969801146,0.1022576667108026,0.4158133466457093,0.25443297088932426,1.3127396367544883,-0.2652689016862773,0.7549268832135851,0.2531473610898556,-0.14213603331908065,-0.2826804544260133,0.17106374391552448,-0.34868324265660466,-0.1783726276695683,0.048238626405924016,-0.4209345138995657,0.12326406218967922,-0.3882796129230335,-0.1457681354548681,0.5081132788002107,0.3530887958346252,0.2566913615998676,0.4881120237247232,-0.7340968959787832,0.5115192615973065,0.6666533436103053,-0.7855397446931325,0.5060062348918293,-0.04902939893625202,-0.582417079200116,0.5101389613818696,0.2386889616523369,0.00022935130587564692,0.3422491196271593,0.2707523443821058,0.2451794057695984,-0.1083809551618351,-0.00638085246193909,1.0083249686904114,1.2978703264673035,-0.7153670123517408,0.3933911349349684,0.11863500614280208,-0.2662604251991527,0.3198422732631583,-0.07214407014327251,0.4576213154892614,0.1602105861618197,-0.012587149985865407,0.1410380867756511,-1.0590284942289483,0.7059493263673942,-0.05447157732270447,0.30652903795348263,-0.057715746885090624,-0.1922191985221371,-0.428573419209678,-0.030378443975422,-1.0713452241643084,-0.8434745113697999,-0.044377243699832425,-1.133803273496326,-0.19084183041936664,0.9995980484410124,-0.4969365583809924,0.01963052487943884,0.0984589230692332,-0.5861275461111681,1.7453828539165184,-0.3585596608956543,0.01509206282881448,1.3125495556850162,0.07757742858428318,-0.5792047228392428,-0.3531989296260294,-0.5014680568497909,0.28816235133120593,-0.19701038321509856,-0.9691151671043636,0.7320293944521119,0.033110607053616466,-0.7662628456977227,-1.6979958291954311,0.3858292398155336,-0.404639589607545,-0.2647930377080649,-0.2724213176418804,0.1380642975250509
18,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,8.0,-0.021788199512379425,-0.4811360534594927,-0.1835251394670621,0.1357089705719453,0.23209248760561296,-0.7164827497257275,0.4995698231391204,-0.4224977627245516,1.0688307895141036,0.4403423414077241,-0.3537128811289181,-0.01035104660104902,0.7488932478360559,0.3066109670427686,-0.10133985761234277,0.08098334036394739,0.23967510709638676,1.5920575228838958,0.10171057140702544,0.4778544748965418,0.01454552826748945,-0.2183031312096258,0.19222716886617172,-0.0784887360332317,-0.28483001627889193,-0.5169539176618945,0.10347881203446953,-0.612831972922117,0.28006149484797765,-0.4368721417394516,0.7996512820135421,0.4966322897293209,-0.20935688711882594,0.360170297653509,0.18103425852625174,-0.2613483849892088,0.2218818104453807,0.2896478459082876,-0.1871221904410892,0.4616439620644178,0.01542022657399278,-0.683205841680496,0.8245687960493309,0.2413258648409744,-0.023856958222519986,0.3087254116543269,0.16254990516387524,-0.12996454547386105,-0.058259342414758615,0.10750653182699768,0.3649242927988091,1.7987667611802314,-0.5147160996704634,0.3133337271351434,-0.0046985384735449545,-0.010008640046351935,0.3697988143313593,-0.07968912588067599,0.2237408294395269,0.1372026859491644,0.05158377355983873,-0.0634229246654412,-0.2837028654392343,0.690242040375523,-0.10716836553500107,0.30096027437658684,0.11033752089229132,-0.20587664670265604,-0.4426066406833021,-0.19254893360149264,-0.8162102652713414,-0.12638512631837995,-0.2954046860286914,-1.2080613627972443,-0.6143713410063234,0.9178159426858591,-0.5695037913713261,0.12716616761038455,-0.4336278489436429,0.040917636007901666,1.982303228786044,-0.7353747272479131,0.17482140126115298,1.1530493583825945,-0.10249397654153852,-0.8112992784110151,-0.814375890655969,-0.3842464709233537,0.4155587579855071,-0.14024783559852472,-0.589577983841338,0.6880175495364558,-0.1578565777704123,-0.7434850778846138,-1.7528097024933142,0.4900802462852282,0.0760290111147382,-0.4022099584242777,-0.7218463949802603,-0.07029761570328967
19,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,1,9.0,0.22472577776782646,-0.2060644873596118,-0.04839791220143352,0.3869479133867431,0.17055985922162642,-0.32077237453496243,0.611027330293735,-0.3188877579087651,0.8726441957560259,0.4021311998815825,0.04368109722642855,-0.3149483535198801,0.4819766058081443,-0.01851817094106389,-0.44965622274230577,0.14806596451432896,-0.2630936700706539,1.2699740964382171,-0.0296146638930187,0.5236701786349465,0.17124507894428587,0.1363010731013692,-0.11656227515848072,-0.2576663855295285,-0.308213935062565,-0.34091516318061643,-0.04363626337591664,-0.5990233128202891,0.30273351201610144,-0.4306957836297192,0.4307457323868487,0.5931473161444336,-0.04465621219285043,0.4936887829653156,0.4763506102511177,-0.4671386888732415,0.06035798085106502,0.5170416562583185,-0.27820437557073885,0.3480472271827406,-0.19720882477617094,-0.4444438480739392,0.6130873567659413,0.037739888911083264,-0.15394762582918134,0.3502269583670408,0.14995817713276627,0.07066148993587927,-0.06361281138664121,0.18563793903211112,0.5039748077013988,1.4684974753866935,-0.4670152842685127,0.5091427822930039,0.08573541464423506,-0.3456844030991837,0.0940631472101866,-0.030904425531449675,0.4181632718118584,0.29251079131717383,0.17872327864933155,-0.07330845402389485,-0.7147731162211945,0.5011434377303304,-0.3229285102833228,0.17997167140498704,-0.055697684693415295,-0.054628076267067886,-0.6658920268908085,-0.17788262410372635,-0.5726436700397181,-0.3287267769854114,-0.5787398136612261,-1.3971973010998016,-0.2459149743582363,0.8021988717160924,-0.750596411423327,-0.10294759467253113,-0.7345895731285408,-0.3080881398073987,1.8805698623371565,-0.5263241214441445,0.24848665860325406,1.0704856290071891,0.13147587966276952,-0.7764275586134366,-0.6743495547680591,-0.2846441669575105,0.5057561998743386,-0.17791213017288188,-0.5290374875258022,0.6460251638012939,-0.06508842930665293,-1.1287914556117982,-1.61328334664764,0.26705847688689155,0.2359625233095245,-0.08329020819317523,-0.6061409314559145,0.04108018297847293
20,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,2,0.0,-0.08146145100834379,-0.1391747767223126,-0.0824765384710402,0.1317598221372559,-0.015126491317125512,-0.3115208743356186,0.3935346353836108,-0.5268024898574339,0.8380714828361093,0.5449632753443386,-0.0837698230770384,-0.2379798962391801,0.946455704880052,-0.14386385421120113,-0.40076573402260496,0.1933887905910282,0.3653258415190103,1.1958613188232683,0.005112885458176897,0.5943129463048195,0.09329828199609946,-0.2493508549869359,-0.2643109805216347,-0.056282001107031854,-0.2274319376921909,-0.220589825314219,-0.15948696291495446,-0.5105482056525085,0.3376169103782556,-0.23983544003268545,0.4800358275195512,0.4114449867603989,-0.12496847430380187,0.6986573769983371,0.40757407115600974,-0.5462372458922505,0.005529409630113613,0.4646361791972127,-0.1914439250273619,0.34342399533848744,0.01121741627348749,-0.39639077397553335,0.6785807099309932,0.3958302264734266,-0.048797867022942976,0.5060637715975074,0.3679308503669505,0.200980213144902,-0.2543276209873013,0.5934488560931885,0.1195066164887888,1.3512500296897012,-0.8199690793968989,0.5006352821014993,0.1161653857559536,-0.3010355945407426,0.0653600155606795,0.21157671232032504,0.3418224793650032,0.11221575469249784,0.3404162853674317,0.19784146525122334,-0.15352158669437374,1.1323240320908006,-0.1967812161327772,0.2512387283163009,0.3605059465917956,-0.3776034151018957,-0.58269575938438,-0.06490218187733318,-0.9595537311779828,-0.3840273157612344,-0.01562791562524124,-1.295498203937527,-0.3728174978333467,1.1193018668918502,-0.3997551333569158,0.2645146202443063,-0.3832513781907999,-0.5156002751345635,2.060472541248846,-0.6243762938025894,0.35867970290295514,1.2076461868167594,-0.11602648376575785,-0.9540046602254896,-0.7955117870537081,-0.4176407272626593,0.13361847738706994,-0.3192102434005709,-0.5529768271868617,0.5746247181189161,0.3784660000497694,-0.5238200170887114,-1.9539750449883135,0.6457349767013755,0.22957288749222204,-0.3929610874528042,-0.4121515666188842,-0.2910627182849547
21,subgenre-theme,novela histórica,other,100,5gram_chars_word,zscore,2,1.0,-0.04942554594998239,-0.2405731488120545,-0.1266746864106627,0.3059142605174644,-0.09868521885560533,-0.1927637090819655,0.7231647323979505,-0.6510447379076933,0.4808688432894852,0.346499613564592,0.02562897440579848,0.11727423723161624,0.7713520606087125,0.04783921439128624,-0.27082795189841136,0.2638187365217599,0.32921429835471705,1.2679311045412645,0.036859781416865856,0.3262589162104181,-0.10487263728693584,0.03516480484215373,0.14218812151795546,0.023702886104739584,0.1364823471915697,0.015844651599671078,-0.0032094642606361745,-0.7946494046288963,0.3417590224938451,-0.16797808050366006,0.6189617693598848,0.8088031988511942,0.12529387389084498,0.7185165634334632,0.2520417152444272,-0.4547544870696675,0.07987317066881827,0.4101629559665739,-0.5596825608981335,0.2502322860684264,-0.06139506941490702,-1.019002576169367,0.9660925641354532,0.5034140959019557,-0.2249002323084519,0.2026306704680392,0.3208432362683832,-0.3596446201120759,-0.2479609439933512,0.3451318367801121,0.3152573695295068,1.3012952315352593,-0.5754509943680295,0.1572716798132433,0.02783118808831131,-0.6306458844637972,0.21388427674085572,-0.18361091882648475,0.33014686987153674,0.06563865710081762,0.1270205002075872,0.3180365591012965,-0.7115736241903463,0.9636983061504372,-0.2311277505715121,0.2282972152364308,0.2160807916478793,-0.26343658600423203,-0.2913615517476523,-0.07261083993668085,-0.6722627871647284,-0.6986782777774581,-0.2587657466795401,-1.063399876025001,-0.49069463289619103,0.4937229485654273,-0.7842867677781364,0.27935164940756363,-0.6910144270784966,-0.2820665797228521,2.2642302306492987,-0.3342313125441378,0.4705625412028522,1.3667739631982547,-0.12418782884557973,-0.7828608455105202,-0.7274988739793888,-0.06045166047283956,-0.1592111802365861,-0.054852850694890654,-0.6911580425601846,0.5306266915836308,0.19442570606420892,-1.0120950301939593,-1.4498720287289175,0.2563954330535775,0.17620873419566244,-0.37940726657785206,-0.4639212482177679,-0.031505893300521885
